txt_type,seg_id,sen_id,sentence,POS,words_label,words_gloss
A,academic_21_v.2.txt,43,摘要 ： 社会主义 市场经济 向 高校 思想 政治 教育 提出 了 新 挑战 。,"['n','w','n','n','p','j','n','n','vn','v','u','a','vn','ew']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '朝着', 'NULL', 'NULL', 'NULL', 'NULL', '揭示;提请考虑、讨论、接受或采纳', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_15_v.2.txt,50,要 让 电脑 理解 汉语 ， 就 必须 首先 让 电脑 获取 汉语 语义 知识 ， 也就是说 要 模拟 人脑 给 电脑 建造 一个 静态 语义 网 。,"['v','v','n','v','nz','w','d','d','d','v','n','v','nz','n','n','w','l','v','v','n','p','n','v','m','n','n','n','ew']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0']","['想要,希望', 'NULL', 'NULL', '指了解，认识', 'NULL', 'NULL', '事实正是如此', 'NULL', 'NULL', 'NULL', 'NULL', '获得，取得', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '应当;必须', 'NULL', 'NULL', '表示对象、目的,相当于“为”、“替”', 'NULL', '确立制定', 'NULL', 'NULL', 'NULL', '指周密的组织或系统', 'NULL']"
N,news_12_v.2.txt,51,离开 售票 窗 ， 我 在 广场 找到 了 穿 绿色 Ｔ恤 的 矮个子 ， 问 ： ＂ 有 ６４ 次 韶关 车票 吗 ？ ＂,"['v','vn','ng','w','r','p','n','v','u','v','n','n','u','n','w','v','w','w','v','m','q','ns','n','y','ew','w']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['同人、物、地分开', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '存在', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_05_v.2.txt,5,在 人类 历史 上 ， 法律 和 国家 几乎 同时 问世 ， 并且 随着 生产 和 交换 关系 的 发展 而 不断 发展 。,"['p','n','n','f','w','n','c','n','d','d','v','w','c','p','vn','c','v','n','u','vn','c','d','v','ew']","['1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0']","['表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', '表示某一方面', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '指著作出版，与读者见面', 'NULL', 'NULL', '用在句首或动词前面,表示动作、行为或事件的发生所依赖的条件', '特指人们使用工具创造生产、生活资料的活动', 'NULL', '指以商品换商品或买卖商品', '事物之间相互作用、相互联系的状态', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_17_v.2.txt,38,但 今天 他 没 这 份 兴致 他 的 家眷 上月 已 去 香港 ， 他 捱 不 过 欲火 升腾 ， 昨晚 让 保镖 去 找 来 两 个 暗娼 ， 着着实实 折腾 了 一 宵 ， 弄 得 筋疲力尽 。,"['c','t','r','v','r','q','n','r','u','n','t','d','v','ns','w','vn','v','d','v','n','v','w','t','v','n','v','v','v','m','q','n','w','z','v','u','m','q','w','v','u','i','ew']","['0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '“这”( zhè)的口语音 。常用在量词或数量词前', '量词。用于计数或搭配成组的东西', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在谓词或谓词结构后表示趋向或持续', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词加“不”或“得”的后面,表示胜过或通过的意思', 'NULL', '汹涌奔腾', 'NULL', 'NULL', 'NULL', 'NULL', '用在谓词或谓词结构后表示趋向或持续', '觅取,寻求', '由彼至此;由远到近。与“去”、“往”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '翻腾；反复', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词或形容词后面,连接表示程度或结果的补语', 'NULL', 'NULL']"
A,academic_24_v.2.txt,21,必须 根据 汉语 特点 ， 远古 音韵 系统 ， 运用 词汇学 理论 进行 分析 ， 才 能够 拨开 迷雾 ， 使 问题 得到 科学 的 解决 。,"['d','p','nz','n','w','t','n','n','w','v','n','n','v','v','w','d','v','v','n','w','v','n','v','a','u','vn','ew']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '自成体系的组织；同类事物按一定秩序和内部联系组合成的整体', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '把人或物向一边或两边推开', '比喻叫人迷失方向、脱离实际的事物', 'NULL', 'NULL', 'NULL', '获得', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_10_v.2.txt,10,地上 到处 是 活蹦乱跳 的 鲜鱼 ， 几 家 饭馆 子 挂 着 灯笼 ， 酒 铺子 挑 出 了 酒 幌子 ， 腾腾 的 热气 从 饭馆 子 一 阵阵 扑 出 ， 肉包子 的 香味 和 鱼腥味 混 成 一 团 怪 温馨 的 富裕 渔家 的 味儿 ， 闻 着 就 叫 人 安稳 乐和 。,"['s','d','v','l','u','n','w','m','q','n','ng','v','u','n','w','n','n','v','v','u','n','n','w','a','u','n','p','n','ng','m','q','v','v','w','n','u','n','c','n','a','v','m','q','d','a','b','a','n','b','n','w','v','u','d','v','n','a','a','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用来计算家庭或企业的多少', 'NULL', 'NULL', '悬挂;下垂', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词后表示向外,显露或完成', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '自,由 ——用作虚词,表示起点', 'NULL', 'NULL', 'NULL', 'NULL', '喻指烟、气之属直冲(人的感官)', '引申为出入的“出”。出去,出来,与“入”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '混同,混合搀杂', 'NULL', 'NULL', '结成一团的东西', 'NULL', '温暖馨香', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词前面,表示在某种条件或情况下自然怎么样', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_18_v.2.txt,46,金 文秀 和 朴 柱奉 是 在 半决赛 中 以 ２ ： １ （ １６ ： １７ ， １５ ： ６ ， １５ ： １１ ） 击败 印度尼西亚 的 洪 忠中 和 罗 天宁 之后 进入 决赛 的 。,"['nr','nr','c','nr','nr','v','p','vn','f','p','m','w','m','w','m','w','m','w','m','w','m','w','m','w','m','w','v','ns','u','nr','nr','c','nr','nr','f','v','vn','u','ew']","['0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', '方位名。泛指一个地区内或一个时期内,中间;居中', '依,按,凭 ——表示动作行为的凭借或前提。犹言凭、根据', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '战胜,打败', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示在某个时间或处所的后面。一般多指时间', '谓到了某个范围或某个时期里', 'NULL', 'NULL', 'NULL']"
N,news_21_v.2.txt,11,除 设有 供 电视 转播 的 微波 平台 外 ， 还有 旅游 观光 旋转 平台 等 其它 设施 ， 设计 和 施工 技术 十分 复杂 ， 列为 国家 和 北京市 科技 攻关 项目 的 技术 难题 就 有 １０ 多 个 。,"['p','v','v','n','vn','u','n','n','f','w','v','vn','vn','vn','n','u','r','n','w','vn','c','vn','n','d','a','w','v','n','c','ns','n','vn','n','u','n','n','d','v','m','m','q','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '生产和施工过程中为进行某种操作而设置的工作台，有的能移动和升降', '以外', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '供休憩、眺望等用的露天台榭', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '攻克难关', 'NULL', 'NULL', 'NULL', 'NULL', '事实正是如此', '存在', 'NULL', '[数词]∶[用于数量词后] 表示整数以下的余数或零头', 'NULL', 'NULL']"
N,news_04_v.2.txt,30,记者 进入 埃米尔 儿子 住 的 ３ 层 楼 别墅 观察 ， 竟 没有 发现 一 件 完整 的 物品 。,"['n','v','nr','n','v','u','m','q','n','n','v','w','d','d','v','m','q','a','u','n','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', '谓到了某个范围或某个时期里', 'NULL', 'NULL', '暂居;居住', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '犹发觉', 'NULL', '计量某些个体事物、衣服等', '谓具有或保持着应有的部分，没有损坏或残缺', 'NULL', 'NULL', 'NULL']"
F,fiction_15_v.2.txt,96,＂ 做 我 老婆 吧 。 ＂,"['w','v','r','n','y','ew','w']","['0', '1', '0', '0', '0', '0', '0']","['NULL', '结成某种关系', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_23_v.2.txt,95,传播学 强调 讨论 和 交流 的 过程 ： ＂ 舆论 是 在 广泛 的 知识 和 经验 的 基础 上 不断 比较 和 对比 一些 意见 的 一 种 持续 的 过程 。 ＂,"['n','v','v','c','v','u','n','w','w','n','v','p','a','u','n','c','n','u','n','f','d','v','c','v','m','n','u','m','q','v','u','n','ew','w']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', '特别着重或着重提出', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '指事物发展的根本或起点', '用在名词后，表示在某种事物的范围以内', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_28_v.2.txt,15,到 了 机器 时代 则 出现 了 相反 的 情况 ， 机器 的 发明 是 人类 探索 和 改造 自然 所 长期 积累 的 智慧 的 结晶 ， 它 的 结构 复杂 、 功效 神奇 ， 和 自然物 相距 很 大 ， 而 和 劳动 主体 自身 却 有 很多 可 类比 之 处 ， 可以 代替 人 的 很多 工作 ， 因此 和 劳动者 的 距离 缩小 了 ， 于是 劳动者 过去 那种 对 手工 工具 的 绝对 ＂ 超越 感 ＂ 也 在 机器 面前 缩小 了 。,"['v','u','n','n','d','v','u','v','u','n','w','n','u','n','v','n','v','c','v','n','u','d','v','u','n','u','n','w','r','u','n','a','w','n','a','w','c','n','v','d','a','w','c','c','vn','n','r','d','v','m','v','v','u','n','w','v','v','n','u','m','n','w','c','c','n','u','n','v','u','w','c','n','t','r','p','n','n','u','a','w','v','ng','w','d','p','n','f','v','u','ew']","['1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0']","['可作状语,介绍出动作的时间,表明动作到此时的状况', 'NULL', '由零件装成，可运转，能变换能量或产生有用功的装置', 'NULL', 'NULL', '显露出来；呈现', 'NULL', '亦作“ 相返 ”。事物的两个方面互相对立或互相排斥', 'NULL', 'NULL', 'NULL', '由零件装成，可运转，能变换能量或产生有用功的装置', 'NULL', 'NULL', 'NULL', 'NULL', '多方寻求答案；研究', 'NULL', '就原有的事物加以修改或变更，使适合需要', 'NULL', 'NULL', 'NULL', '指逐渐积聚起来的成绩、经验、知识等', 'NULL', 'NULL', 'NULL', '比喻珍贵的成果', 'NULL', '表示第三人称', 'NULL', '构成整体的各个部分及其结合方式', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '相隔；相互间距离', 'NULL', '形容体积、面积、数量、力量、规模、程度等方面超过一般或超过所比较的对象。与“小”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '具有,与“无”相对', 'NULL', 'NULL', 'NULL', 'NULL', '部分;方面', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '指认识、感情等方面的差距', '由大变小', 'NULL', 'NULL', 'NULL', 'NULL', '现在以前的时期', 'NULL', '朝,向——用作虚词,表示动作的对象', 'NULL', '人在生产过程中用来加工制造产品的器具', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', '由零件装成，可运转，能变换能量或产生有用功的装置', '面对着的地方', '由大变小', 'NULL', 'NULL']"
A,academic_03_v.2.txt,60,这 构成 丁 方 的 另 一面 ， 尤其 是 少数 爱 的 题材 的 作品 仿佛 自 纯真 进入 类似 宗教 圣 爱 的 恬静 境界 。,"['r','v','nr','nr','u','r','n','w','d','v','m','n','u','n','u','n','d','p','an','v','a','n','ng','n','u','a','n','ew']","['1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0']","['此,指目前的或较近的或刚刚提到的人、物、事或想法', '组成；建成', 'NULL', '名字', 'NULL', 'NULL', '一个方面。有时指一方的重任', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '由;从', 'NULL', '谓到了某个范围或某个时期里', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '恬淡安静', '指事物所达到的程度或表现的情况。亦特指诗、文、画等的意境', 'NULL']"
N,news_05_v.2.txt,79,在 国际 消费者 权益 日 ， 在 西单 街头 摆擂台 ， 是 需要 一些 勇气 的 ， 在 这种 竞争 中 ， 获益 的 不 正是 广大 消费者 吗 ？,"['p','n','n','n','ng','w','p','ns','s','v','w','v','v','m','n','u','w','p','r','vn','f','w','v','u','d','v','b','n','y','ew']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0']","['表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', '擂台:古代为比武而搭的台子。比喻挑战或应战', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', '内,里面。与“外”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '指人数众多', 'NULL', 'NULL', 'NULL']"
N,news_05_v.2.txt,50,３月 １５日 。,"['t','t','ew']","['0', '0', '0']","['NULL', 'NULL', 'NULL']"
F,fiction_08_v.2.txt,83,随即 他们 中间 就 有人 说 ： ＂ 你 领 我们 去 看看 。 ＂,"['d','r','f','d','r','v','w','w','r','v','r','v','v','ew','w']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', '两者(人或地、时、物)之间；当中', '立刻,马上', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在谓词或谓词结构后表示趋向或持续', 'NULL', 'NULL', 'NULL']"
A,academic_18_v.2.txt,53,新闻 人物 和 新闻 事件 发生 的 自然环境 、 社会 环境 与 受众 的 相关 程度 ， 相关 程度 愈 大 ， 思想 感情 愈 接近 ， 受众 愈 关注 ， 包含 的 新闻 价值 愈 大 。,"['n','n','c','n','n','v','u','l','w','n','n','c','n','u','vn','n','w','vn','n','d','a','w','n','n','d','v','w','n','d','v','w','v','u','n','n','d','a','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0']","['新近听来的事。社会上新近发生的事情', 'NULL', 'NULL', '新近听来的事。社会上新近发生的事情', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '指由一定的经济基础和上层建筑构成的整体。原始社会、奴隶社会、封建社会、资本主义社会、共产主义社会是人类社会的五种基本形态', '周围的自然条件和社会条件', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '形容体积、面积、数量、力量、规模、程度等方面超过一般或超过所比较的对象。与“小”相对', 'NULL', 'NULL', 'NULL', 'NULL', '靠近，相距不远', 'NULL', 'NULL', 'NULL', '关心重视', 'NULL', 'NULL', 'NULL', '新近听来的事。社会上新近发生的事情', '指积极的作用', 'NULL', '达到很广范围或很高程度,大肆', 'NULL']"
F,fiction_16_v.2.txt,17,吃 煤矿 这 碗 饭 并 不 理想 ， 但 好歹 是 一 碗 公家 饭 。,"['v','n','r','q','n','d','d','a','w','c','d','v','m','q','n','n','ew']","['1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0']","['指依赖某种事物来生活', 'NULL', '“这”( zhè)的口语音 。常用在量词或数量词前', 'NULL', '又泛指为了满足饥饿或食欲,在一个特定的时间吃进的一份食物', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '又泛指为了满足饥饿或食欲,在一个特定的时间吃进的一份食物', 'NULL']"
F,fiction_14_v.2.txt,111,我 猛地 睁 开 眼 －－ 却 见 几 个 人 站 在 我 周围 ， 直怔怔 看 着 我 。,"['r','d','v','v','n','w','d','v','m','q','n','v','p','r','f','w','ad','v','u','r','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '打开,开启', '泛指眼睛', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '站立,直立。以基本直立的姿势用双脚或一脚支撑自己', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', '瞧;观看', 'NULL', 'NULL', 'NULL']"
N,news_10_v.2.txt,84,亲爱 的 读者 ， 你 又 以为 如何 呢 ？,"['a','u','n','w','r','d','v','r','y','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_15_v.2.txt,72,他 摇摇 头 ： ＂ 说 没 的 呢 。 ＂,"['r','v','n','w','w','v','v','u','y','ew','w']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', '本指人的头部,后也泛指各种动物的头部', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
